Date,Open,High,Low,Close,Voulme,Name
20/4/2011,177.2511534,180.6311584,177.2211544,179.5011534,4023811.584,STOCKA
21/4/2011,182.8373216,184.2473246,181.3273266,184.1673226,3330873.236,STOCKA
25/4/2011,187.2517168,187.9517288,185.3717268,187.0217208,3454117.228,STOCKA
26/4/2011,183.636088,183.786082,178.106089,179.666087,11173660.84,STOCKA
27/4/2011,184.9250926,199.5250986,184.4750956,198.3551006,23640250.96,STOCKA
28/4/2011,198.5664239,199.3964099,194.8764209,197.6764239,7326064.169,STOCKA
29/4/2011,195.1256559,197.3356469,194.5256499,196.5556489,6648356.509,STOCKA
2/5/2011,193.6010824,200.4510734,193.2110684,198.2210774,9368410.754,STOCKA
3/5/2011,197.5343561,199.1243521,193.2243581,194.9843531,6065343.561,STOCKA
4/5/2011,201.4634826,205.0734836,198.5834776,203.1834836,6582134.826,STOCKA
5/5/2011,196.8820932,199.2220892,194.3420842,195.3320902,4582220.892,STOCKA
6/5/2011,203.8039031,204.2638951,201.2638951,202.3039031,4060938.971,STOCKA
9/5/2011,199.6920707,203.7120757,198.1320737,202.1520777,5838920.747,STOCKA
10/5/2011,198.4382572,201.7882482,198.0582532,200.4382572,5850882.552,STOCKA
11/5/2011,207.3153236,209.6953286,206.4453286,208.5753336,4850953.286,STOCKA
12/5/2011,205.5590828,207.5290838,201.9590768,207.4090888,4813390.818,STOCKA
13/5/2011,209.1822857,209.8722877,205.8422897,206.0422867,4158522.887,STOCKA
16/5/2011,195.8994999,196.2595009,186.7295019,187.8695019,9339995.069,STOCKA
17/5/2011,196.5534178,200.7134068,196.4934058,199.5434088,7120634.108,STOCKA
18/5/2011,196.9387433,201.0887373,196.0587383,199.8987343,4983887.383,STOCKA
19/5/2011,198.8514176,200.4714126,198.0714186,199.3214186,3706414.156,STOCKA
20/5/2011,193.230215,195.080221,192.520223,193.930212,3333802.18,STOCKA
23/5/2011,198.6497002,200.3796952,195.1097062,199.3097032,4230897.022,STOCKA
24/5/2011,200.7986535,200.7986535,196.7986535,197.0686575,3010686.535,STOCKA
25/5/2011,188.8610922,189.6410912,186.4310842,187.5510802,4614210.852,STOCKA
26/5/2011,194.513948,199.72394,194.153948,198.273943,4107939.43,STOCKA
27/5/2011,194.5527601,195.9127601,193.2927651,193.9227701,2350527.651,STOCKA
31/5/2011,196.4081465,198.9081465,195.4981435,197.1581465,3413681.445,STOCKA
1/6/2011,192.6398615,193.8398585,188.6298665,188.9798575,3410998.635,STOCKA
2/6/2011,188.0487736,190.2087766,186.3287726,189.4187686,3002587.746,STOCKA
3/6/2011,188.4678935,190.4479045,184.8578925,185.5579045,4946878.975,STOCKA
6/6/2011,191.3894605,193.2294715,188.5594585,189.0694675,3749794.655,STOCKA
7/6/2011,188.3075104,193.2175144,188.1075134,190.1375124,4892375.094,STOCKA
8/6/2011,189.1455467,191.5055477,188.0155567,189.7455527,3733555.497,STOCKA
9/6/2011,192.0725981,194.0925881,188.0426001,192.0125861,4210625.931,STOCKA
10/6/2011,187.7477491,189.2677531,184.7777481,185.0277481,3745377.491,STOCKA
13/6/2011,186.3793879,188.8793879,184.4293909,185.8593829,3864593.899,STOCKA
14/6/2011,192.9599848,194.6899808,191.0399868,193.9299868,3999999.798,STOCKA
15/6/2011,184.135633,188.545637,181.395643,182.075636,6278656.4,STOCKA
16/6/2011,185.1113931,186.3713881,180.9613841,183.0213821,6025813.881,STOCKA
17/6/2011,187.5878199,188.4678239,185.7178239,187.4478199,6332978.249,STOCKA
20/6/2011,182.6218287,185.5118277,182.2318287,184.3818227,2798318.217,STOCKA
21/6/2011,190.5948657,197.2948627,189.4148577,196.5248587,4205548.627,STOCKA
22/6/2011,198.4472235,199.6872135,195.8072235,196.1172215,3174572.165,STOCKA
23/6/2011,191.0614029,196.0214099,189.8614059,195.7214069,4625214.029,STOCKA
24/6/2011,196.6320567,197.6720497,194.1020577,195.3020547,3642020.517,STOCKA
27/6/2011,190.9875183,199.0675203,190.5175173,197.7375183,6065575.183,STOCKA
28/6/2011,197.7728957,198.7329027,196.4529037,198.2029037,3783828.977,STOCKA
29/6/2011,198.8852425,202.4652445,197.2452435,200.3952375,4571052.445,STOCKA
30/6/2011,201.5420052,205.9620032,201.2620062,205.2520112,4455720.062,STOCKA
1/7/2011,201.6509465,206.3709475,199.7109445,205.5909485,3969709.435,STOCKA
5/7/2011,204.109985,209.799987,204.079986,208.539992,3538699.9,STOCKA
6/7/2011,211.9954605,214.2754595,210.8854605,214.0654675,2606354.655,STOCKA
7/7/2011,210.2993565,213.0093635,210.2993565,211.9493655,3096993.605,STOCKA
8/7/2011,209.6954589,213.7154629,208.6454559,213.6754549,3661854.559,STOCKA
11/7/2011,216.3124591,217.0724541,210.5724541,212.1224571,4029424.541,STOCKA
12/7/2011,211.704318,212.714313,208.184314,208.294315,3956343.19,STOCKA
13/7/2011,217.4107073,219.5407123,214.8507093,216.2107103,4257007.103,STOCKA
14/7/2011,217.0804129,219.4104149,212.8804159,213.8804159,3937504.109,STOCKA
15/7/2011,209.1556818,210.6056788,205.3656728,208.9456748,4033356.798,STOCKA
18/7/2011,209.9718325,210.8318325,205.7318265,208.9718325,2872518.335,STOCKA
19/7/2011,210.3279747,214.9579647,210.3279747,214.6179687,4402779.707,STOCKA
20/7/2011,221.4711768,221.6211708,215.8311778,216.9711768,3387111.738,STOCKA
21/7/2011,215.5987317,215.9487227,209.9287337,212.0687337,4533887.267,STOCKA
22/7/2011,214.7477603,218.8377563,211.9977603,217.4077633,3600577.593,STOCKA
25/7/2011,217.3086604,217.8986574,214.8186554,215.3086604,3360986.554,STOCKA
26/7/2011,218.5586133,219.1686143,213.9186143,217.7486013,9899286.083,STOCKA
27/7/2011,226.4233464,229.2333444,221.6533424,224.5533514,12975933.47,STOCKA
28/7/2011,222.7591209,225.4391139,219.7191129,223.3891109,5349791.169,STOCKA
29/7/2011,221.0357037,225.4957107,219.2557057,222.2657147,5165157.107,STOCKA
1/8/2011,226.0879946,228.5379916,218.7479986,222.4080016,5800179.946,STOCKA
2/8/2011,216.7419014,218.8518874,207.7218974,208.1218914,6550918.944,STOCKA
3/8/2011,210.5918891,212.4518901,203.1618811,207.5818951,8173318.881,STOCKA
4/8/2011,204.9093836,206.1793876,199.6293846,199.6593836,6561293.876,STOCKA
5/8/2011,206.3204063,208.9704153,196.4904043,204.3504053,10040504.08,STOCKA
8/8/2011,192.6355013,196.6255063,186.2855103,189.9355043,10389855.07,STOCKA
9/8/2011,195.8123903,204.2023893,189.5724003,204.2023893,10482323.93,STOCKA
10/8/2011,196.4490977,198.0890967,189.2891087,189.8191077,8714491.027,STOCKA
11/8/2011,192.7521961,196.5922071,187.1022021,194.1022021,7359322.011,STOCKA
12/8/2011,202.3229318,206.6029308,199.2529398,204.3429358,5640829.328,STOCKA
15/8/2011,200.0183081,203.2383091,196.2783171,200.9083071,4765483.101,STOCKA
16/8/2011,203.009468,203.259468,196.619469,199.549462,5224594.69,STOCKA
17/8/2011,195.1975325,196.2675395,190.4075385,192.5975265,3957775.335,STOCKA
18/8/2011,188.2485232,188.3785122,176.7585172,179.5585202,8245585.162,STOCKA
19/8/2011,184.0728122,193.7828192,181.3328222,182.7128122,7282028.192,STOCKA
22/8/2011,181.5401209,182.9101159,175.8101249,176.2501119,5300801.189,STOCKA
23/8/2011,178.0826164,194.0026144,177.6826224,192.7126214,7343226.184,STOCKA
24/8/2011,195.5856956,198.0056946,191.8656946,195.4256926,6265656.966,STOCKA
25/8/2011,196.4872042,199.0672052,193.1472072,194.1071992,3781572.002,STOCKA
26/8/2011,192.2913282,200.7713242,190.6513292,200.3213272,5321213.232,STOCKA
29/8/2011,198.008622,201.858613,197.738618,201.718614,4462886.15,STOCKA
30/8/2011,206.5776133,213.2876193,205.1176213,211.7176123,5923676.143,STOCKA
31/8/2011,210.3483465,214.2483405,209.4283485,213.3083385,7385783.425,STOCKA
1/9/2011,218.650047,221.010047,214.990043,215.910041,5309000.48,STOCKA
2/9/2011,204.2509613,206.0009613,202.3109593,205.3109593,4185109.593,STOCKA
6/9/2011,208.6600946,220.4900966,208.3600916,220.0700836,6255100.906,STOCKA
7/9/2011,221.2620948,222.6520938,216.6820928,222.3620858,5320420.918,STOCKA
8/9/2011,220.6694212,223.0094172,218.7094142,219.6294132,4421594.182,STOCKA
9/9/2011,215.8245008,217.7345048,210.5244978,212.1644968,4582044.978,STOCKA
12/9/2011,213.4922233,221.4022273,213.3922173,221.3022213,5389522.233,STOCKA
13/9/2011,219.8178007,221.9778047,217.0378027,221.5578067,4856178.077,STOCKA
14/9/2011,219.4056313,224.1756353,215.9056313,221.7556373,5873556.303,STOCKA
15/9/2011,228.0998242,231.3098162,225.3598192,230.8898182,5649898.192,STOCKA
16/9/2011,227.3909407,240.2609357,226.5609387,239.1209367,11751209.34,STOCKA
19/9/2011,239.784015,246.674014,235.554019,244.364016,8250040.14,STOCKA
20/9/2011,238.847829,239.097829,229.077825,231.297826,7365978.26,STOCKA
21/9/2011,239.059876,245.069885,236.359879,236.419876,5926998.81,STOCKA
22/9/2011,225.4491126,229.5191046,219.7291116,223.9591076,8261891.116,STOCKA
23/9/2011,217.2406992,221.2207092,215.7907022,220.3407052,6435407.042,STOCKA
26/9/2011,230.5244353,233.2844443,224.4444333,232.8944453,5824544.393,STOCKA
27/9/2011,231.9746977,232.5046967,220.1546907,221.9647037,7815046.967,STOCKA
28/9/2011,225.1293844,234.5893764,224.3793844,228.4893854,14424693.78,STOCKA
29/9/2011,229.670402,229.800407,211.790397,217.940406,9333504.04,STOCKA
30/9/2011,222.7917105,227.6017085,219.8117155,220.8317045,6596317.085,STOCKA
3/10/2011,220.7479778,225.3379888,215.1279818,215.7179788,6661779.828,STOCKA
4/10/2011,205.7242958,211.1043008,196.5342938,208.6043008,8672643.008,STOCKA
5/10/2011,207.8662173,215.5062163,203.8162143,214.8362183,6461562.183,STOCKA
6/10/2011,222.0569809,225.3969769,219.3269849,223.2869769,6867069.819,STOCKA
7/10/2011,220.2289427,225.6489407,216.1589507,222.4889517,6761789.467,STOCKA
10/10/2011,225.8976752,232.4676822,223.7676852,230.9876862,5139776.792,STOCKA
11/10/2011,229.466976,235.61697,227.86697,234.346966,4992369.7,STOCKA
12/10/2011,237.0130278,242.2130248,234.7030308,237.1830268,6514530.288,STOCKA
13/10/2011,238.4991455,241.1791385,236.7291415,237.6491395,4848491.455,STOCKA
14/10/2011,237.5815603,243.4215723,236.8915583,243.4215723,5890815.653,STOCKA
17/10/2011,244.2100549,246.6300689,240.5900599,242.2500639,4778200.619,STOCKA
18/10/2011,241.5194209,243.8194239,235.8294179,243.0894279,4601794.229,STOCKA
19/10/2011,236.5832706,239.2432746,225.1632726,227.4432716,6674232.726,STOCKA
20/10/2011,231.7277466,234.3377466,229.3977446,233.2077426,4520877.416,STOCKA
21/10/2011,235.0129802,235.1029762,228.7029822,232.8829752,4553529.762,STOCKA
24/10/2011,234.8902538,239.3402508,232.8702498,236.4802508,4964502.498,STOCKA
25/10/2011,236.8429216,237.2629206,224.1429246,225.4029196,13995129.26,STOCKA
26/10/2011,199.9893423,203.8793423,192.8093353,194.6993343,24097193.4,STOCKA
27/10/2011,205.9436541,210.2836651,202.7836651,208.4636581,10791136.59,STOCKA
28/10/2011,205.0906204,216.9606154,204.3106214,215.8806284,9866006.214,STOCKA
31/10/2011,219.3678505,222.4678565,216.6178505,217.0878525,7379078.575,STOCKA
1/11/2011,211.582922,219.682928,210.902914,215.572927,8546529.21,STOCKA
2/11/2011,210.7610879,212.0010779,207.9310859,210.8310799,6074110.849,STOCKA
3/11/2011,219.9601299,222.1601269,216.6801309,221.9501199,5351601.269,STOCKA
4/11/2011,221.8146692,222.3946712,218.4946772,220.6446712,4107446.752,STOCKA
7/11/2011,218.3607501,221.7207511,215.5207541,218.5207541,3875207.541,STOCKA
8/11/2011,221.7000907,221.8500997,217.7101007,220.4900987,3939500.937,STOCKA
9/11/2011,212.2610775,213.0110775,207.9110865,208.5310815,4653710.805,STOCKA
10/11/2011,210.8088494,211.3688474,205.4088554,208.0988424,5017688.494,STOCKA
11/11/2011,210.7971182,216.1571192,208.5871122,215.6671132,5145871.142,STOCKA
14/11/2011,216.3957494,223.0957614,214.9957554,219.6757484,6529657.554,STOCKA
15/11/2011,215.9408203,218.2708223,212.2008153,215.7708223,5718408.203,STOCKA
16/11/2011,218.8672845,219.5672815,213.8272765,214.5872855,5535372.805,STOCKA
17/11/2011,208.5588841,208.9488831,198.1488951,200.5688931,7943588.891,STOCKA
18/11/2011,208.0088327,208.0188267,199.7888317,199.8188297,8464288.307,STOCKA
21/11/2011,192.2857616,192.3557696,184.0457716,188.2457686,11311157.69,STOCKA
22/11/2011,186.1908308,193.2808268,182.8208358,191.5808298,9908008.338,STOCKA
23/11/2011,188.9712414,190.5112494,183.8012424,184.9012484,7970412.434,STOCKA
25/11/2011,192.8883195,193.3083175,183.9883105,184.8783095,4996783.155,STOCKA
28/11/2011,193.8127209,196.7827219,192.7027199,196.3127209,7228927.269,STOCKA
29/11/2011,199.3647258,200.0847268,191.8847298,192.9747258,6620947.268,STOCKA
30/11/2011,197.3243493,197.8643573,191.3143543,194.8543473,7742643.543,STOCKA
1/12/2011,196.004761,202.224762,195.744751,201.28476,7369247.55,STOCKA
2/12/2011,193.8630353,196.4530323,191.9730213,192.8230273,7494130.283,STOCKA
5/12/2011,195.9618372,196.1018362,190.7718342,193.3418412,5893118.362,STOCKA
6/12/2011,196.6074523,198.9474633,190.7374573,192.6174613,5208274.563,STOCKA
7/12/2011,194.8268091,200.5068171,192.9168051,199.1168171,6465268.101,STOCKA
8/12/2011,189.113017,191.433009,185.623012,186.023006,4316530.1,STOCKA
9/12/2011,189.742637,192.482627,186.932624,191.562629,5144126.3,STOCKA
12/12/2011,192.4729969,193.5929919,190.0730029,191.9630019,4367629.979,STOCKA
13/12/2011,189.4413583,190.5613533,179.3813603,181.3913553,9306113.603,STOCKA
14/12/2011,176.5971226,178.3471226,167.8471226,177.8071296,11590171.23,STOCKA
15/12/2011,186.6914885,189.4414885,184.1714845,185.9014805,7306314.855,STOCKA
16/12/2011,180.3445455,182.3345515,178.2345455,179.1845425,6643345.475,STOCKA
19/12/2011,184.0518448,185.2218428,181.0518448,181.3818468,4554118.448,STOCKA
20/12/2011,186.5791738,187.0591698,184.4291648,186.4091758,4638991.718,STOCKA
21/12/2011,182.1755953,183.7555973,172.7456023,174.6056033,8069255.973,STOCKA
22/12/2011,174.6139214,179.1939234,173.7339324,178.5539244,4690139.254,STOCKA
23/12/2011,177.6204396,178.0804316,174.0004446,175.6804376,3480504.386,STOCKA
27/12/2011,179.539873,180.399873,177.969881,178.079881,2968998.77,STOCKA
28/12/2011,178.3466862,178.6066812,174.2366862,175.8466862,3679066.872,STOCKA
29/12/2011,166.8802569,171.8102649,164.2302629,171.1202629,8181902.619,STOCKA
30/12/2011,177.6063841,179.4163811,176.7363881,177.3463891,4322263.831,STOCKA
3/1/2012,175.7030114,179.2930084,175.3630154,178.8430114,5108930.124,STOCKA
4/1/2012,177.6104622,178.9004552,174.4704622,175.9104502,4189204.552,STOCKA
5/1/2012,173.8312384,176.1412364,171.9412394,175.5012374,3788012.364,STOCKA
6/1/2012,182.6456367,189.2256237,182.0756297,187.1856307,7054156.297,STOCKA
9/1/2012,184.670748,186.280748,178.910753,180.470751,5076007.53,STOCKA
10/1/2012,180.2337899,181.5337779,176.2337899,178.4737799,3977137.839,STOCKA
11/1/2012,181.494696,182.624701,180.044699,180.754691,3121246.97,STOCKA
12/1/2012,183.1319239,183.2019309,179.4619259,179.6419189,5422919.259,STOCKA
13/1/2012,177.2547717,180.2447767,174.9447737,179.8647717,4767947.737,STOCKA
17/1/2012,184.0918924,187.2419014,182.4518934,185.6019024,5683918.984,STOCKA
18/1/2012,181.5583889,189.8683869,180.7383819,189.0583889,7469683.869,STOCKA
19/1/2012,194.7839094,199.8439064,194.2639054,198.3539014,7135039.044,STOCKA
20/1/2012,188.0265623,190.2165493,186.3565483,188.2465483,5583465.553,STOCKA
23/1/2012,186.0187681,186.9587711,180.4587711,181.3187711,4537587.751,STOCKA
24/1/2012,184.3620178,187.7720218,183.1820248,186.3620178,4667420.178,STOCKA
25/1/2012,187.6882699,188.8682629,185.3082659,188.4982679,4313382.649,STOCKA
26/1/2012,191.2764904,196.8264934,190.7064834,195.2964944,5893364.874,STOCKA
27/1/2012,197.3158371,200.7258411,196.5558431,199.5958361,4701258.411,STOCKA
30/1/2012,197.9390361,199.2590431,194.3890481,196.4090371,5466690.431,STOCKA
31/1/2012,196.2030108,197.8330158,191.9030078,196.6430128,12794230.11,STOCKA
1/2/2012,172.9306025,179.0706015,171.1206045,178.5806115,21327806.04,STOCKA
2/2/2012,184.4484766,186.7384846,181.5984856,186.5184836,8784284.826,STOCKA
3/2/2012,186.0750026,191.1449946,185.1349996,190.9249936,8152950.006,STOCKA
6/2/2012,183.3024712,183.5824702,179.9424702,180.1624712,5280224.722,STOCKA
7/2/2012,178.3581147,180.6481227,177.7681187,179.8981227,5060981.207,STOCKA
8/2/2012,187.4307879,188.9707959,185.3907949,187.9607869,5501407.909,STOCKA
9/2/2012,184.0358431,185.2258451,181.2958381,184.5158391,7184558.431,STOCKA
10/2/2012,184.6531669,188.8631739,183.7531729,186.7731619,5809431.689,STOCKA
13/2/2012,183.74567,189.075672,182.255665,188.165668,6037156.72,STOCKA
14/2/2012,193.2406882,195.7306932,188.2606922,193.4606892,9548706.862,STOCKA
15/2/2012,188.1979052,188.4479052,180.1679072,181.3779132,7763479.122,STOCKA
16/2/2012,180.7621927,184.6521927,178.1121987,182.9021927,12593522,STOCKA
17/2/2012,179.7926953,183.1127033,179.0627003,182.2026993,7415126.993,STOCKA
21/2/2012,179.8805386,181.9805446,177.8105466,179.4905396,6728805.446,STOCKA
22/2/2012,182.7807991,183.8208071,181.1207951,181.4108041,5793708.021,STOCKA
23/2/2012,183.2606167,184.3706177,180.5806247,182.5106167,5190006.177,STOCKA
24/2/2012,175.5789567,176.6189647,174.2489547,175.0089647,3627489.597,STOCKA
27/2/2012,177.7020088,179.3520178,176.6620158,178.6920148,3707820.158,STOCKA
28/2/2012,174.7602463,180.1502453,173.8102493,179.6602553,5723102.523,STOCKA
29/2/2012,183.8407121,183.9507131,178.9607081,179.6407151,5299807.131,STOCKA
1/3/2012,181.5155938,182.1155998,178.2055968,181.6655878,4952255.948,STOCKA
2/3/2012,181.3957084,183.7557084,180.8357104,181.2157154,3676957.124,STOCKA
5/3/2012,182.7670095,185.5870165,181.9470025,184.0270045,4720370.095,STOCKA
6/3/2012,179.2697549,184.0897619,178.6297549,181.6797579,5618097.619,STOCKA
7/3/2012,180.4797617,183.3297677,180.2297617,181.5997717,4929797.677,STOCKA
8/3/2012,181.7091353,185.9191423,181.3391403,185.1791363,4196891.373,STOCKA
9/3/2012,188.3974906,188.8074946,185.0474996,185.9275046,4526674.976,STOCKA
12/3/2012,183.7833144,185.0533034,181.8533064,183.0433084,2584133.094,STOCKA
13/3/2012,188.2830659,189.2330629,185.1330719,188.9530639,4449430.679,STOCKA
14/3/2012,180.2740754,180.9440884,177.7640804,178.8840764,3665940.814,STOCKA
15/3/2012,179.8812408,182.2912298,178.1612398,182.2912298,4138712.368,STOCKA
16/3/2012,178.4948518,180.8948458,177.5648588,180.2648558,4886148.528,STOCKA
19/3/2012,179.9303183,183.1603143,179.4803213,182.0003253,3868203.213,STOCKA
20/3/2012,180.4796576,190.0096566,178.4796576,187.9296546,9121396.526,STOCKA
21/3/2012,196.6956008,198.4755998,195.4555958,195.9255968,4256356.008,STOCKA
22/3/2012,192.5606889,196.0806939,192.2806909,194.4206899,3759806.959,STOCKA
23/3/2012,195.3824205,199.5724225,195.1724285,198.4124185,6017724.255,STOCKA
26/3/2012,201.0473482,207.5373532,200.0673522,207.4373472,7659373.522,STOCKA
27/3/2012,208.1833047,214.4433147,207.4733137,210.0333107,9646733.087,STOCKA
28/3/2012,210.8595422,211.7195432,205.0295412,205.8795472,6292195.432,STOCKA
29/3/2012,206.1305963,210.1605953,205.4806023,209.4605983,5759705.973,STOCKA
30/3/2012,206.1207553,207.9507573,202.9707463,203.6107463,4449107.513,STOCKA
2/4/2012,196.1263514,198.0063414,195.1063474,196.1563504,6411363.474,STOCKA
3/4/2012,194.0832153,198.2332093,193.3432103,195.5032143,4959132.103,STOCKA
4/4/2012,195.2277256,195.9577216,190.6377296,192.2677336,5439677.286,STOCKA
5/4/2012,194.99748,197.477476,194.99748,195.837476,3231974.77,STOCKA
9/4/2012,187.8317027,190.0116957,186.3116987,187.6816937,3094016.987,STOCKA
10/4/2012,197.5573473,198.3273513,191.3773543,191.7873433,4503073.473,STOCKA
11/4/2012,185.7008444,188.0408404,182.8608324,184.0408404,4298508.394,STOCKA
12/4/2012,192.0859719,196.2859689,189.6359749,194.7159759,4068159.739,STOCKA
13/4/2012,190.0873404,190.1273484,186.4473414,188.6473534,3433673.464,STOCKA
16/4/2012,192.7229996,193.1830056,187.3629986,189.2130046,4081430.046,STOCKA
17/4/2012,187.5021399,190.3321259,187.1621279,188.6821319,2832121.329,STOCKA
18/4/2012,186.5265579,191.1565479,186.4465559,188.7765579,3978965.509,STOCKA
19/4/2012,196.4941898,198.1141998,193.3141968,194.6642028,4038041.968,STOCKA
20/4/2012,189.0024954,190.1424954,186.4625024,186.6424954,3210224.994,STOCKA
23/4/2012,185.6585138,185.6585138,182.1785038,184.9085138,3447685.088,STOCKA
24/4/2012,188.3644516,190.3844556,186.1944536,190.0144606,3373144.586,STOCKA
25/4/2012,194.9253315,198.0553365,194.8553395,197.6753315,3987653.335,STOCKA
26/4/2012,197.8891064,200.6791004,197.3391034,200.3091044,10277190.99,STOCKA
27/4/2012,220.9880944,224.8480944,216.3780934,223.0080984,22078480.92,STOCKA
30/4/2012,226.4359757,236.3259747,225.5359817,234.3859727,9781759.787,STOCKA
1/5/2012,232.9904976,236.5605046,231.9904976,233.6304966,6790805.036,STOCKA
2/5/2012,229.057279,232.677274,228.637266,231.487272,4605772.72,STOCKA
3/5/2012,233.2791204,236.0691144,231.5691144,232.9891124,4090891.154,STOCKA
4/5/2012,229.0957175,231.0157155,225.0357195,225.2857195,4598157.145,STOCKA
7/5/2012,220.3556713,224.8656653,220.2856633,223.1556743,3294256.703,STOCKA
8/5/2012,220.7886605,223.0286655,215.8386635,221.5386605,4498786.665,STOCKA
9/5/2012,222.5648051,227.7548081,222.1348131,224.9548051,3731748.091,STOCKA
10/5/2012,227.5832343,232.7532323,225.6232273,230.3632323,4685132.303,STOCKA
11/5/2012,230.2612307,234.9912267,230.0412297,231.9912267,4236712.337,STOCKA
14/5/2012,221.4052489,223.0952359,218.3152379,218.7352359,3054652.429,STOCKA
15/5/2012,227.7516536,231.8616546,224.2516536,225.6416526,5726216.536,STOCKA
16/5/2012,224.9843529,227.9843529,222.4843529,224.0443509,5261643.529,STOCKA
17/5/2012,221.5663714,222.5163684,214.6063644,214.8763694,4470663.684,STOCKA
18/5/2012,220.6576091,220.8776101,214.0576031,215.0976111,5244176.051,STOCKA
21/5/2012,217.4330595,223.3830565,216.2230675,221.5130615,3613830.605,STOCKA
22/5/2012,215.4767491,216.0367461,211.1267581,212.4967531,3704767.511,STOCKA
23/5/2012,212.4211698,215.2611658,208.8911558,214.9911618,4220911.628,STOCKA
24/5/2012,212.6809747,213.3609827,208.4009757,210.9409837,3098109.787,STOCKA
25/5/2012,212.9291149,213.9191059,210.1591109,210.8291089,2150791.099,STOCKA
29/5/2012,216.4008929,218.6508929,214.3908829,216.8508899,2714908.899,STOCKA
30/5/2012,210.2947861,211.1347831,205.9047871,207.3847831,4059747.871,STOCKA
31/5/2012,208.3640724,212.6740694,205.9940774,211.7940804,4932840.764,STOCKA
1/6/2012,210.3628519,213.1528459,209.2228529,210.1428509,3970728.499,STOCKA
4/6/2012,202.4865715,210.4365835,201.4565725,209.6565845,4250465.775,STOCKA
5/6/2012,217.4544284,220.4644234,214.7644264,216.8144294,3579944.224,STOCKA
6/6/2012,215.5286778,219.2986668,215.4186768,218.5386718,2719086.728,STOCKA
7/6/2012,219.1778181,221.0178291,217.6378251,218.3278271,3499178.241,STOCKA
8/6/2012,220.003042,220.813039,218.053045,219.873037,2890930.41,STOCKA
11/6/2012,215.1944128,218.5744028,212.9044048,214.2044078,3726144.078,STOCKA
12/6/2012,221.9469604,222.2969664,218.8169704,220.7169644,2876269.664,STOCKA
13/6/2012,218.7752849,220.6352859,216.7752849,217.9852769,2357752.809,STOCKA
14/6/2012,217.9627607,219.2027657,215.2627637,217.1527627,3087927.657,STOCKA
15/6/2012,218.8745335,222.9145425,218.0445475,221.9345465,3821045.405,STOCKA
18/6/2012,216.5563571,223.0363531,216.0063541,221.9363621,3362363.581,STOCKA
19/6/2012,218.8772804,220.8172824,217.2772894,219.6472844,2672772.854,STOCKA
20/6/2012,224.7424506,224.9724606,221.0724516,223.2524596,2446724.556,STOCKA
21/6/2012,225.6478452,227.8378482,222.3278532,222.3778562,2861078.492,STOCKA
22/6/2012,224.5330968,225.2130898,222.0531008,224.8630988,2214530.948,STOCKA
25/6/2012,224.6141871,225.9041801,222.3141841,224.3841911,2425441.841,STOCKA
26/6/2012,222.6972166,227.6372186,222.6972166,226.8572206,3766572.196,STOCKA
27/6/2012,229.2550213,231.7450263,227.5450293,229.8650213,2841650.263,STOCKA
28/6/2012,222.9118258,223.6118228,217.7418278,220.3018258,2984718.278,STOCKA
29/6/2012,221.5634824,225.2134914,220.5734924,225.2134914,3583034.854,STOCKA
2/7/2012,227.9306588,227.9706518,224.9706518,227.9506628,2317006.558,STOCKA
3/7/2012,226.7237678,227.1137678,225.1737648,227.1137678,1307537.688,STOCKA
5/7/2012,232.4204929,234.3004979,230.3304969,230.8604959,2720304.979,STOCKA
6/7/2012,226.6093246,229.1593126,224.4393116,225.3093216,3205793.186,STOCKA
9/7/2012,224.7394584,225.7394584,223.1894554,224.7894614,1919394.584,STOCKA
10/7/2012,224.3091765,225.1991755,216.3391755,217.5591765,2962691.765,STOCKA
11/7/2012,222.7767645,225.5667725,219.1667635,222.1967625,2772967.675,STOCKA
12/7/2012,218.904153,219.594155,214.904153,217.654153,2639141.52,STOCKA
13/7/2012,216.7737841,220.4537771,215.0237841,219.5337781,2233337.791,STOCKA
16/7/2012,212.0876329,213.7976249,209.9476339,211.4976219,1959076.269,STOCKA
17/7/2012,218.9847172,219.4747222,215.4947272,218.4647132,2002347.202,STOCKA
18/7/2012,216.9803848,219.5003888,216.5403978,218.3003918,2101303.908,STOCKA
19/7/2012,216.5848549,223.3548589,216.5448609,222.0248569,5407948.589,STOCKA
20/7/2012,224.0269715,228.0569695,223.9569635,226.9569635,4156669.705,STOCKA
23/7/2012,227.2969576,229.1569586,224.1169496,228.5869516,5540869.566,STOCKA
24/7/2012,230.5750072,230.9150042,225.5349992,227.3449962,5051750.032,STOCKA
25/7/2012,223.8407851,224.3407851,217.7507891,218.8907881,3665107.851,STOCKA
26/7/2012,223.9173653,225.3673623,218.8673623,223.9273603,6976573.653,STOCKA
27/7/2012,227.8535762,240.9435722,227.1035762,239.9235832,11339935.76,STOCKA
30/7/2012,237.6929243,241.4329293,234.7629313,236.7829203,3743329.243,STOCKA
31/7/2012,235.4973635,236.6973605,232.0073585,233.6973605,3457573.575,STOCKA
1/8/2012,233.3337836,233.5737896,229.8937816,231.2837806,2535737.846,STOCKA
2/8/2012,226.7981559,230.5781539,224.8981619,227.0481559,3010481.579,STOCKA
3/8/2012,231.3976368,233.8576428,230.3976368,232.3376388,2798976.378,STOCKA
6/8/2012,238.4466363,238.6266433,236.6966363,236.8766433,1872566.383,STOCKA
